User_ID,Session_ID,Date,Traffic_Source,Device_Type,Region,Product_Category,Product_ID,Page_View,Product_View,Add_to_Cart,Checkout,Purchase,Time_On_Page,Bounce_Flag,Payment_Method,Discount,Order_Value,Is_Returning_User
U16360,S115263,2025-03-22,Organic Search,Mobile,South,Books,P1340,1,1,0,0,0,132.31,0,UPI,0,0.0,0
U3243,S133533,2025-03-30,Affiliate,Mobile,South,Grocery,P1149,1,0,0,0,0,12.88,1,Debit Card,1,0.0,1
U9675,S117855,2025-04-01,Social Media,Mobile,East,Fashion,P1171,1,0,0,0,0,10.32,1,UPI,0,0.0,1
U5987,S145666,2025-03-13,Paid Ads,Mobile,South,Fashion,P1459,1,1,0,0,0,77.03,0,COD,1,0.0,0
U13926,S128662,2025-03-29,Paid Ads,Mobile,East,Sports,P1275,1,0,0,0,0,9.77,1,UPI,1,0.0,0
U15099,S130081,2025-06-19,Direct,Mobile,Central,Books,P1150,1,1,1,1,1,23.6,0,Wallet,1,241.69,1
U4423,S109594,2025-03-31,Organic Search,Mobile,West,Fashion,P1085,1,1,0,0,0,116.8,0,COD,0,0.0,1
U15493,S114854,2025-06-03,Organic Search,Mobile,West,Sports,P1001,1,1,0,0,0,98.18,0,UPI,1,0.0,1
U1672,S134959,2025-06-10,Organic Search,Mobile,North,Beauty,P1413,1,1,1,0,0,37.83,0,COD,1,0.0,0
U17492,S124631,2025-05-14,Social Media,Mobile,East,Beauty,P1063,1,1,1,0,0,58.39,0,Wallet,0,0.0,0
U1296,S122624,2025-01-20,Email,Mobile,East,Beauty,P1363,1,0,0,0,0,16.62,1,Wallet,0,0.0,1
U11251,S140432,2025-05-30,Organic Search,Mobile,South,Electronics,P1348,1,1,0,0,0,92.92,0,Credit Card,0,0.0,1
U3463,S113398,2025-04-13,Direct,Desktop,West,Fashion,P1387,1,1,0,0,0,81.38,0,UPI,0,0.0,0
U12433,S139048,2025-02-02,Direct,Desktop,South,Grocery,P1462,1,0,0,0,0,11.03,1,Credit Card,1,0.0,1
U15801,S118394,2025-06-18,Paid Ads,Desktop,Central,Fashion,P1289,1,1,1,0,0,114.31,0,UPI,1,0.0,0
U1699,S116593,2025-04-29,Affiliate,Desktop,South,Home & Kitchen,P1178,1,1,0,0,0,91.82,0,Wallet,1,0.0,0
U10922,S100521,2025-03-26,Organic Search,Mobile,South,Beauty,P1164,1,0,0,0,0,28.9,1,Debit Card,1,0.0,0
U6732,S124276,2025-03-25,Email,Mobile,West,Fashion,P1120,1,1,0,0,0,43.78,0,Wallet,0,0.0,1
U2610,S117902,2025-03-22,Paid Ads,Tablet,West,Fashion,P1385,1,0,0,0,0,8.0,1,UPI,0,0.0,1
U2022,S123345,2025-04-22,Organic Search,Mobile,South,Fashion,P1194,1,1,0,0,0,120.27,0,Net Banking,0,0.0,0
U10959,S127736,2025-01-30,Email,Desktop,North,Fashion,P1361,1,1,0,0,0,142.92,0,UPI,0,0.0,1
U9129,S131580,2025-01-24,Paid Ads,Mobile,West,Electronics,P1262,1,1,1,1,1,97.26,0,COD,0,9121.13,1
U1886,S114038,2025-06-20,Organic Search,Mobile,,Fashion,P1355,1,0,0,0,0,10.13,1,Debit Card,1,0.0,0
U12017,S111101,2025-05-19,Paid Ads,Desktop,South,Fashion,P1495,1,1,0,0,0,65.78,0,COD,0,0.0,1
U11748,S118878,2025-05-20,Direct,Mobile,North,Electronics,P1341,1,1,0,0,0,62.46,0,Credit Card,1,0.0,1
U5651,S117540,2025-04-25,Organic Search,Mobile,South,Beauty,P1386,1,0,0,0,0,11.36,1,Credit Card,0,0.0,0
U12923,S146271,2025-06-19,Social Media,Desktop,North,Electronics,P1123,1,0,0,0,0,16.34,1,Wallet,0,0.0,0
U6444,S114394,2025-03-02,Organic Search,Mobile,,Sports,P1235,1,1,1,1,0,108.61,0,Credit Card,0,0.0,1
U5235,S149426,2025-06-17,Direct,Mobile,North,Fashion,P1409,1,1,0,0,0,46.39,0,COD,1,0.0,1
U4554,S134715,2025-02-26,Organic Search,Desktop,North,Electronics,P1462,1,0,0,0,0,12.4,1,COD,1,0.0,0
U16636,S124534,2025-04-13,Direct,Mobile,North,Beauty,P1257,1,1,1,0,0,140.11,0,Net Banking,1,0.0,0
U1213,S104453,2025-03-08,Social Media,Mobile,West,Fashion,P1103,1,0,0,0,0,18.11,1,Wallet,1,0.0,1
U7305,S102466,2025-02-08,Paid Ads,Desktop,Central,Grocery,P1432,1,1,1,1,0,134.84,0,Wallet,1,0.0,0
U432,S116074,2025-04-03,Direct,Tablet,South,Electronics,P1274,1,1,0,0,0,55.87,0,UPI,0,0.0,0
U9313,S121794,2025-01-27,Email,Mobile,South,Books,P1280,1,0,0,0,0,16.38,1,UPI,1,0.0,0
U12926,S125741,2025-05-06,Direct,Mobile,West,Electronics,P1357,1,1,0,0,0,127.41,0,COD,0,0.0,0
U9101,S116075,2025-05-24,Organic Search,Desktop,West,Home & Kitchen,P1241,1,0,0,0,0,10.87,1,Net Banking,0,0.0,1
U16421,S146697,2025-02-10,Social Media,Mobile,West,Electronics,P1400,1,1,1,1,0,151.97,0,UPI,0,0.0,1
U17125,S125727,2025-03-11,Organic Search,Desktop,North,Books,P1352,1,1,0,0,0,92.09,0,UPI,0,0.0,1
U15655,S139290,2025-04-16,Social Media,Mobile,North,Sports,P1192,1,0,0,0,0,14.5,1,Credit Card,1,0.0,1
U6422,S132686,2025-05-03,Organic Search,Tablet,East,Electronics,P1423,1,1,0,0,0,170.12,0,COD,0,0.0,1
U5847,S107263,2025-05-03,Direct,Tablet,South,Sports,P1488,1,1,1,1,0,97.66,0,UPI,0,0.0,1
U7221,S117761,2025-04-23,Email,Mobile,North,Electronics,P1159,1,1,1,0,0,72.94,0,Debit Card,1,0.0,0
U3570,S129295,2025-01-13,Social Media,Mobile,West,Home & Kitchen,P1334,1,1,0,0,0,15.24,0,Credit Card,1,0.0,0
U17662,S100058,2025-02-26,Organic Search,Mobile,South,Home & Kitchen,P1134,1,0,0,0,0,3.85,1,Wallet,0,0.0,0
U4451,S124303,2025-04-24,Social Media,Mobile,South,Electronics,P1232,1,1,1,1,1,141.69,0,Debit Card,1,6936.55,1
U2528,S124807,2025-06-25,Paid Ads,Tablet,East,Fashion,P1162,1,1,0,0,0,46.24,0,Credit Card,1,0.0,0
U13226,S115645,2025-03-16,Paid Ads,Mobile,West,Fashion,P1061,1,0,0,0,0,11.95,1,Net Banking,0,0.0,0
U13569,S126224,2025-04-21,Paid Ads,Mobile,West,Books,P1378,1,1,0,0,0,52.36,0,Credit Card,0,0.0,0
U17348,S147396,2025-02-28,Direct,Mobile,Central,Fashion,P1178,1,1,1,0,0,94.45,0,Credit Card,0,0.0,1
U10451,S120934,2025-02-14,Email,Mobile,East,Grocery,P1316,1,0,0,0,0,18.05,1,UPI,0,0.0,1
U17514,S146228,2025-06-14,Direct,Desktop,North,Electronics,P1122,1,0,0,0,0,1.57,1,UPI,0,0.0,1
U16785,S111769,2025-04-24,Affiliate,Mobile,West,Beauty,P1300,1,1,0,0,0,14.88,0,Debit Card,0,0.0,0
U9810,S121360,2025-04-23,Paid Ads,Mobile,Central,Fashion,P1369,1,0,0,0,0,11.49,1,UPI,0,0.0,0
U1934,S146631,2025-01-11,Paid Ads,Desktop,West,Home & Kitchen,P1166,1,1,1,0,0,139.22,0,Wallet,1,0.0,1
U16082,S134026,2025-02-11,Paid Ads,Mobile,East,Electronics,P1273,1,0,0,0,0,13.49,1,UPI,0,0.0,0
U1479,S104372,2025-05-19,Affiliate,Desktop,West,Grocery,P1065,1,1,1,0,0,103.67,0,Wallet,1,0.0,1
U9197,S136152,2025-05-12,Direct,Desktop,West,Beauty,P1470,1,1,0,0,0,91.4,0,UPI,0,0.0,1
U7239,S116028,2025-04-13,Social Media,Mobile,East,Fashion,P1029,1,0,0,0,0,17.44,1,UPI,0,0.0,1
U10631,S132415,2025-04-06,Paid Ads,Desktop,North,Fashion,P1168,1,0,0,0,0,11.97,1,COD,1,0.0,1
U13808,S130395,2025-01-06,Organic Search,Mobile,Central,Sports,P1447,1,1,0,0,0,105.57,0,Debit Card,0,0.0,1
U15402,S127036,2025-05-02,Paid Ads,Mobile,Central,Grocery,P1473,1,1,1,0,0,74.78,0,UPI,0,0.0,1
U648,S130483,2025-05-25,Paid Ads,Mobile,West,Beauty,P1013,1,1,1,0,0,65.0,0,UPI,0,0.0,0
U7765,S101728,2025-06-07,Organic Search,Mobile,North,Fashion,P1107,1,1,0,0,0,100.57,0,Net Banking,0,0.0,0
U9433,S149008,2025-01-14,Organic Search,Desktop,Central,Home & Kitchen,P1316,1,1,0,0,0,52.28,0,Net Banking,0,0.0,1
U6166,S105696,2025-01-07,Paid Ads,Mobile,West,Grocery,P1381,1,1,0,0,0,86.31,0,Debit Card,1,0.0,0
U8262,S129551,2025-03-16,Social Media,Desktop,North,Fashion,P1143,1,1,1,1,0,80.45,0,Credit Card,0,0.0,0
U9881,S142280,2025-05-14,Email,Mobile,South,Beauty,P1283,1,1,0,0,0,88.63,0,UPI,0,0.0,1
U4845,S125817,2025-04-03,Affiliate,Desktop,South,Electronics,P1280,1,1,0,0,0,115.73,0,Wallet,0,0.0,1
U15248,S132832,2025-04-07,Paid Ads,Desktop,Central,Grocery,P1312,1,1,0,0,0,105.94,0,UPI,0,0.0,1
U3871,S125751,2025-04-29,Direct,Mobile,West,Sports,P1405,1,1,0,0,0,90.25,0,COD,1,0.0,0
U10976,S125315,2025-05-06,Organic Search,Desktop,South,Grocery,P1114,1,0,0,0,0,9.82,1,UPI,0,0.0,1
U2229,S127682,2025-01-01,Paid Ads,Mobile,South,Grocery,P1450,1,1,0,0,0,172.84,0,Wallet,0,0.0,0
U6116,S139764,2025-02-22,Paid Ads,Mobile,South,Fashion,P1009,1,0,0,0,0,19.78,1,UPI,0,0.0,1
U11625,S128106,2025-05-13,Organic Search,Desktop,North,Fashion,P1230,1,0,0,0,0,16.27,1,UPI,0,0.0,1
U15678,S135213,2025-02-06,Paid Ads,Mobile,North,Electronics,P1340,1,1,0,0,0,56.03,0,Credit Card,0,0.0,0
U16283,S117730,2025-03-21,Paid Ads,Desktop,East,Electronics,P1245,1,0,0,0,0,12.6,1,Wallet,0,0.0,0
U4663,S142393,2025-01-17,Paid Ads,Mobile,South,Fashion,P1234,1,0,0,0,0,14.67,1,COD,0,0.0,0
U9978,S147965,2025-04-20,Paid Ads,Desktop,South,Home & Kitchen,P1058,1,1,1,0,0,114.99,0,COD,1,0.0,0
U1994,S148883,2025-03-16,Direct,Mobile,North,Sports,P1072,1,1,0,0,0,125.23,0,COD,0,0.0,1
U14548,S111356,2025-01-27,Organic Search,Mobile,South,Fashion,P1005,1,0,0,0,0,1.66,1,UPI,0,0.0,0
U2179,S140092,2025-05-31,Social Media,Desktop,North,Electronics,P1082,1,0,0,0,0,15.8,1,UPI,1,0.0,1
U10013,S104532,2025-05-05,Organic Search,Mobile,West,Home & Kitchen,P1160,1,1,0,0,0,118.88,0,Credit Card,0,0.0,1
U3549,S110658,2025-06-10,Organic Search,Mobile,East,Electronics,P1474,1,0,0,0,0,12.93,1,UPI,1,0.0,0
U14000,S141180,2025-03-01,Affiliate,Mobile,North,Beauty,P1136,1,1,0,0,0,96.49,0,Debit Card,0,0.0,0
U14158,S148371,2025-02-08,Email,Mobile,North,Fashion,P1056,1,1,0,0,0,107.92,0,Wallet,1,0.0,1
U2856,S114475,2025-06-25,Paid Ads,Desktop,East,Fashion,P1265,1,0,0,0,0,27.27,1,UPI,1,0.0,0
U7096,S107099,2025-01-20,Paid Ads,Desktop,North,Books,P1387,1,1,1,1,0,55.25,0,UPI,0,0.0,0
U3419,S127676,2025-02-22,Social Media,Mobile,West,Home & Kitchen,P1001,1,1,1,0,0,47.09,0,Credit Card,0,0.0,0
U3011,S127565,2025-01-20,Organic Search,Desktop,East,Sports,P1410,1,0,0,0,0,12.32,1,Debit Card,1,0.0,1
U6021,S147712,2025-04-04,Direct,Mobile,East,Electronics,P1167,1,1,1,1,0,76.04,0,Debit Card,1,0.0,1
U12644,S145880,2025-04-06,Organic Search,Desktop,North,Fashion,P1389,1,1,1,0,0,81.88,0,UPI,1,0.0,1
U759,S123832,2025-04-19,Direct,Tablet,South,Fashion,P1144,1,1,1,1,1,5.0,0,Net Banking,1,937.93,1
U17957,S146313,2025-04-03,Organic Search,Desktop,Central,Sports,P1302,1,0,0,0,0,6.12,1,UPI,0,0.0,1
U871,S110402,2025-04-21,Social Media,Desktop,East,Electronics,P1415,1,0,0,0,0,6.22,1,Debit Card,0,0.0,1
U10987,S144705,2025-02-11,Paid Ads,Desktop,East,Fashion,P1189,1,1,1,1,1,90.65,0,UPI,0,2686.1,1
U10478,S148788,2025-05-11,Social Media,Mobile,East,Home & Kitchen,P1317,1,0,0,0,0,14.98,1,UPI,0,0.0,1
U5747,S133603,2025-04-28,Direct,Mobile,East,Fashion,P1143,1,1,1,0,0,38.7,0,UPI,0,0.0,1
U8336,S114273,2025-06-17,Organic Search,Desktop,North,Fashion,P1321,1,1,1,1,1,30.72,0,COD,1,1291.78,1
U587,S149850,2025-01-15,Organic Search,Desktop,Central,Fashion,P1021,1,1,0,0,0,119.84,0,UPI,1,0.0,1
U4987,S141789,2025-06-23,Affiliate,Mobile,East,Books,P1195,1,0,0,0,0,9.97,1,UPI,1,0.0,1
U13972,S136171,2025-06-17,Organic Search,Mobile,South,Grocery,P1321,1,0,0,0,0,4.2,1,UPI,0,0.0,0
U4076,S146013,2025-04-14,Organic Search,Desktop,West,Fashion,P1011,1,1,1,0,0,134.09,0,Credit Card,0,0.0,0
U17404,S100164,2025-01-19,Paid Ads,Desktop,,Beauty,P1080,1,0,0,0,0,8.46,1,UPI,1,0.0,1
U862,S131433,2025-03-04,Organic Search,Mobile,West,Fashion,P1484,1,1,0,0,0,115.67,0,COD,0,0.0,0
U244,S136039,2025-06-04,Organic Search,Mobile,Central,Fashion,P1142,1,0,0,0,0,-1.0,1,Credit Card,1,0.0,1
U4667,S138724,2025-05-06,Paid Ads,Desktop,East,Fashion,P1061,1,0,0,0,0,11.54,1,Wallet,1,0.0,1
U4853,S116071,2025-02-11,Organic Search,Mobile,Central,Beauty,P1092,1,0,0,0,0,21.43,1,Debit Card,0,0.0,0
U9803,S140197,2025-02-03,Social Media,Mobile,West,Beauty,P1018,1,1,1,0,0,92.03,0,Credit Card,1,0.0,1
U80,S121879,2025-02-05,Paid Ads,Mobile,East,Fashion,P1340,1,1,0,0,0,126.22,0,Credit Card,1,0.0,0
U8283,S145651,2025-04-19,Email,Tablet,West,Grocery,P1045,1,1,0,0,0,30.86,0,UPI,0,0.0,0
U1506,S138192,2025-03-07,Paid Ads,Mobile,East,Books,P1468,1,1,1,1,1,89.96,0,UPI,1,308.64,1
U3281,S133077,2025-05-02,Social Media,Tablet,East,Fashion,P1435,1,0,0,0,0,18.93,1,COD,1,0.0,1
U5798,S136101,2025-04-25,Social Media,Mobile,West,Sports,P1320,1,1,0,0,0,146.43,0,Wallet,1,0.0,1
U13552,S101396,2025-04-20,Organic Search,Mobile,East,Sports,P1153,1,1,1,1,1,83.69,0,Wallet,1,2378.6,1
U16923,S135950,2025-03-10,Direct,Tablet,South,Sports,P1135,1,1,1,0,0,139.45,0,COD,1,0.0,0
U4343,S115981,2025-02-19,Email,Mobile,South,Fashion,P1430,1,1,0,0,0,155.41,0,COD,0,0.0,1
U3998,S115952,2025-02-16,Organic Search,Mobile,East,Grocery,P1488,1,0,0,0,0,5.78,1,Debit Card,1,0.0,0
U5122,S121435,2025-03-14,Affiliate,Mobile,Central,Fashion,P1388,1,0,0,0,0,20.95,1,UPI,0,0.0,0
U11953,S118236,2025-04-07,Paid Ads,Desktop,West,Electronics,P1287,1,0,0,0,0,12.7,1,Debit Card,0,0.0,0
U6415,S134596,2025-03-25,Paid Ads,Desktop,North,Home & Kitchen,P1168,1,0,0,0,0,5.13,1,Debit Card,1,0.0,0
U5557,S106167,2025-03-27,Paid Ads,Mobile,West,Sports,P1056,1,0,0,0,0,15.31,1,Net Banking,1,0.0,1
U12792,S113047,2025-06-06,Paid Ads,Mobile,,Electronics,P1389,1,0,0,0,0,4.25,1,Debit Card,0,0.0,0
U14482,S113754,2025-01-06,Organic Search,Mobile,East,Books,P1452,1,1,0,0,0,133.74,0,COD,0,0.0,1
U7196,S148714,2025-05-03,Affiliate,Mobile,South,Grocery,P1080,1,1,0,0,0,115.47,0,UPI,1,0.0,0
U15716,S120463,2025-04-23,Social Media,Desktop,North,Fashion,P1483,1,0,0,0,0,9.33,1,Debit Card,0,0.0,0
U13786,S142907,2025-05-23,Direct,Mobile,Central,Fashion,P1253,1,1,0,0,0,38.4,0,Credit Card,0,0.0,1
U10445,S106559,2025-06-26,Organic Search,Desktop,West,Grocery,P1318,1,1,1,1,1,67.16,0,Credit Card,0,586.94,0
U7301,S129062,2025-06-09,Social Media,Mobile,North,Fashion,P1427,1,0,0,0,0,6.4,1,COD,0,0.0,1
U15607,S113942,2025-04-26,Direct,Desktop,East,Sports,P1368,1,1,1,1,1,133.52,0,Credit Card,0,2824.94,1
U1445,S105171,2025-05-28,Affiliate,Mobile,West,Fashion,P1030,1,1,1,1,1,84.74,0,UPI,0,612.55,1
U13638,S100468,2025-05-25,Paid Ads,Mobile,Central,Fashion,P1310,1,0,0,0,0,17.55,1,Debit Card,0,0.0,0
U8889,S109430,2025-02-24,Organic Search,Mobile,South,Fashion,P1447,1,0,0,0,0,7.39,1,Credit Card,0,0.0,1
U15138,S147274,2025-02-25,Organic Search,Mobile,South,Fashion,P1052,1,0,0,0,0,16.76,1,Debit Card,1,0.0,1
U9055,S110244,2025-06-05,Social Media,Mobile,South,Fashion,P1433,1,0,0,0,0,7.4,1,COD,1,0.0,1
U6268,S118683,2025-06-28,Direct,Mobile,East,Grocery,P1325,1,1,0,0,0,130.17,0,Debit Card,1,0.0,1
U2228,S123594,2025-01-20,Direct,Desktop,West,Fashion,P1418,1,0,0,0,0,23.42,1,UPI,1,0.0,1
U9915,S115534,2025-05-29,Organic Search,Mobile,West,Sports,P1411,1,1,0,0,0,111.67,0,Debit Card,1,0.0,1
U5183,S100078,2025-01-20,Affiliate,Mobile,South,Sports,P1232,1,1,0,0,0,115.33,0,Net Banking,0,0.0,1
U1802,S141447,2025-06-26,Social Media,Mobile,North,Sports,P1027,1,0,0,0,0,21.29,1,Wallet,1,0.0,1
U15633,S138687,2025-01-01,Organic Search,Desktop,West,Home & Kitchen,P1135,1,0,0,0,0,11.95,1,COD,0,0.0,1
U8945,S104321,2025-05-28,Paid Ads,Mobile,Central,Electronics,P1387,1,1,1,1,1,108.15,0,Wallet,1,8826.25,1
U5474,S112950,2025-06-25,Affiliate,Mobile,West,Beauty,P1003,1,1,1,1,1,88.4,0,Credit Card,0,942.08,1
U2919,S131981,2025-04-16,Organic Search,Mobile,North,Electronics,P1283,1,0,0,0,0,7.73,1,UPI,1,0.0,0
U11118,S141872,2025-02-28,Email,Mobile,North,Electronics,P1482,1,0,0,0,0,7.82,1,COD,1,0.0,1
U5496,S110919,2025-01-27,Paid Ads,Desktop,Central,Sports,P1470,1,0,0,0,0,3.9,1,Wallet,0,0.0,0
U14312,S120919,2025-06-29,Direct,Desktop,East,Home & Kitchen,P1176,1,0,0,0,0,17.92,1,Debit Card,0,0.0,1
U9269,S148102,2025-01-31,Social Media,Mobile,North,Electronics,P1372,1,0,0,0,0,18.91,1,Wallet,0,0.0,1
U587,S126404,2025-01-31,Organic Search,Mobile,West,Electronics,P1099,1,0,0,0,0,14.54,1,COD,0,0.0,1
U9811,S132332,2025-01-03,Email,Tablet,North,Home & Kitchen,P1352,1,1,1,1,1,81.99,0,UPI,0,3009.79,1
U3209,S132611,2025-02-28,Organic Search,Mobile,Central,Beauty,P1114,1,0,0,0,0,22.06,1,UPI,1,0.0,1
U13637,S132921,2025-01-30,Social Media,Mobile,South,Beauty,P1410,1,1,0,0,0,164.47,0,UPI,0,0.0,0
U1401,S125653,2025-06-06,Paid Ads,Desktop,South,Grocery,P1289,1,1,0,0,0,87.7,0,UPI,0,0.0,1
U1369,S102644,2025-04-11,Organic Search,Mobile,South,Home & Kitchen,P1002,1,0,0,0,0,15.31,1,COD,0,0.0,1
U3777,S136663,2025-02-23,Affiliate,Tablet,West,Fashion,P1072,1,0,0,0,0,12.67,1,COD,0,0.0,0
U7742,S129740,2025-01-01,Organic Search,Mobile,West,Sports,P1373,1,0,0,0,0,13.59,1,UPI,0,0.0,0
U7722,S138601,2025-05-30,Organic Search,Desktop,South,Fashion,P1369,1,1,0,0,0,124.0,0,Credit Card,0,0.0,1
U15161,S112532,2025-06-23,Social Media,Mobile,South,Beauty,P1211,1,0,0,0,0,13.54,1,COD,1,0.0,0
U1385,S142491,2025-02-05,Direct,Mobile,North,Electronics,P1101,1,1,0,0,0,109.62,0,Debit Card,0,0.0,0
U14399,S140574,2025-06-03,Email,Mobile,West,Beauty,P1410,1,1,1,1,1,60.74,0,UPI,1,639.49,0
U13648,S139271,2025-06-08,Affiliate,Desktop,West,Home & Kitchen,P1161,1,1,1,0,0,83.9,0,UPI,0,0.0,1
U9248,S103675,2025-03-31,Paid Ads,Mobile,North,Fashion,P1443,1,0,0,0,0,7.82,1,COD,1,0.0,0
U2630,S108866,2025-04-13,Social Media,Desktop,South,Home & Kitchen,P1170,1,0,0,0,0,3.54,1,COD,1,0.0,1
U149,S117475,2025-05-23,Organic Search,Desktop,Central,Home & Kitchen,P1019,1,1,1,0,0,80.65,0,COD,0,0.0,1
U14759,S148329,2025-02-26,Paid Ads,Desktop,East,Books,P1147,1,1,0,0,0,158.79,0,UPI,1,0.0,0
U13496,S138126,2025-05-13,Paid Ads,Mobile,North,Beauty,P1060,1,0,0,0,0,6.43,1,COD,0,0.0,0
U15128,S123015,2025-03-02,Organic Search,Mobile,West,Fashion,P1209,1,1,0,0,0,136.9,0,UPI,1,0.0,1
U11426,S113427,2025-06-15,Social Media,Mobile,East,Electronics,P1135,1,1,0,0,0,131.72,0,Wallet,1,0.0,0
U15868,S111409,2025-02-01,Organic Search,Mobile,West,Grocery,P1459,1,0,0,0,0,11.33,1,Wallet,0,0.0,1
U8349,S127384,2025-03-30,Affiliate,Mobile,North,Grocery,P1032,1,0,0,0,0,10.05,1,UPI,0,0.0,0
U10850,S123918,2025-05-22,Organic Search,Mobile,East,Fashion,P1038,1,1,1,1,0,26.18,0,Net Banking,0,0.0,0
U7650,S109009,2025-01-15,Email,Mobile,South,Grocery,P1465,1,1,0,0,0,136.16,0,COD,1,0.0,0
U6936,S100361,2025-02-17,Organic Search,Mobile,West,Fashion,P1232,1,1,0,0,0,154.01,0,Wallet,0,0.0,1
U7799,S148060,2025-05-07,Organic Search,Desktop,North,Electronics,P1257,1,0,0,0,0,10.08,1,UPI,0,0.0,1
U6808,S115774,2025-01-05,Social Media,Desktop,West,Fashion,P1131,1,1,0,0,0,134.65,0,UPI,0,0.0,0
U17254,S148504,2025-01-30,Paid Ads,Mobile,North,Fashion,P1169,1,0,0,0,0,17.97,1,Debit Card,1,0.0,1
U1799,S149351,2025-04-24,Social Media,Mobile,North,Home & Kitchen,P1276,1,1,1,0,0,91.1,0,Wallet,0,0.0,0
U2136,S133913,2025-03-13,Social Media,Mobile,East,Fashion,P1006,1,0,0,0,0,15.99,1,Debit Card,0,0.0,0
U5054,S132769,2025-04-24,Social Media,Mobile,West,Electronics,P1194,1,1,1,0,0,98.93,0,UPI,1,0.0,0
U3327,S115862,2025-02-22,Email,Desktop,Central,Fashion,P1201,1,0,0,0,0,6.17,1,UPI,1,0.0,1
U15295,S118726,2025-05-06,Direct,Mobile,,Fashion,P1123,1,1,1,0,0,91.61,0,UPI,0,0.0,1
U11392,S113038,2025-02-03,Organic Search,Desktop,North,Sports,P1212,1,1,1,0,0,52.08,0,Credit Card,0,0.0,0
U8151,S109722,2025-06-25,Social Media,Mobile,Central,Fashion,P1237,1,1,1,1,1,115.7,0,UPI,1,1458.9,1
U14467,S131049,2025-02-28,Direct,Mobile,North,Home & Kitchen,P1122,1,1,0,0,0,96.72,0,Debit Card,0,0.0,1
U7242,S121806,2025-02-22,Organic Search,Mobile,East,Home & Kitchen,P1175,1,1,0,0,0,175.64,0,UPI,1,0.0,0
U11839,S104904,2025-04-16,Organic Search,Desktop,East,Electronics,P1232,1,1,0,0,0,102.99,0,Wallet,0,0.0,1
U2678,S106387,2025-01-28,Social Media,Desktop,East,Beauty,P1152,1,1,1,0,0,107.64,0,UPI,1,0.0,0
U4267,S104568,2025-04-17,Paid Ads,Mobile,West,Beauty,P1220,1,1,1,0,0,45.92,0,UPI,1,0.0,1
U12043,S140928,2025-01-20,Direct,Mobile,East,Books,P1274,1,0,0,0,0,9.78,1,UPI,1,0.0,1
U2085,S108544,2025-05-22,Direct,Desktop,West,Fashion,P1271,1,1,1,0,0,123.86,0,Debit Card,0,0.0,1
U9255,S118660,2025-02-10,Direct,Desktop,North,Electronics,P1307,1,1,0,0,0,136.27,0,COD,1,0.0,1
U16083,S108528,2025-02-02,Social Media,Mobile,North,Sports,P1220,1,1,1,1,1,133.31,0,UPI,0,1840.18,0
U16191,S137896,2025-05-05,Paid Ads,Desktop,South,Beauty,P1450,1,0,0,0,0,14.05,1,Net Banking,1,0.0,1
U11099,S117504,2025-01-03,Organic Search,Mobile,South,Fashion,P1039,1,1,0,0,0,43.47,0,Net Banking,1,0.0,1
U6223,S100157,2025-06-28,Direct,Desktop,West,Grocery,P1151,1,1,1,1,1,102.62,0,Debit Card,1,339.41,1
U6065,S106722,2025-05-30,Organic Search,Desktop,Central,Fashion,P1257,1,0,0,0,0,8.24,1,UPI,1,0.0,1
U488,S114221,2025-02-02,Paid Ads,Mobile,West,Fashion,P1196,1,1,1,0,0,89.53,0,Credit Card,0,0.0,1
U10519,S107124,2025-05-15,Affiliate,Mobile,East,Grocery,P1428,1,1,1,0,0,5.0,0,Debit Card,0,0.0,0
U8549,S140387,2025-04-06,Social Media,Mobile,South,Grocery,P1246,1,0,0,0,0,7.66,1,COD,0,0.0,0
U153,S105433,2025-01-23,Social Media,Mobile,West,Home & Kitchen,P1024,1,1,0,0,0,147.26,0,UPI,0,0.0,0
U9437,S118712,2025-03-03,Social Media,Mobile,Central,Sports,P1450,1,1,0,0,0,48.33,0,Wallet,0,0.0,1
U9819,S141430,2025-01-02,Organic Search,Mobile,South,Fashion,P1490,1,1,1,0,0,128.05,0,Credit Card,1,0.0,0
U499,S136443,2025-06-11,Affiliate,Desktop,,Fashion,P1437,1,0,0,0,0,20.87,1,Debit Card,0,0.0,1
U15741,S102522,2025-03-12,Social Media,Mobile,North,Beauty,P1298,1,1,0,0,0,77.4,0,Debit Card,0,0.0,0
U7297,S146275,2025-04-10,Paid Ads,Mobile,Central,Fashion,P1280,1,0,0,0,0,11.18,1,Net Banking,0,0.0,0
U16042,S110156,2025-03-19,Email,Mobile,South,Fashion,P1418,1,0,0,0,0,1.0,1,Net Banking,0,0.0,0
U7084,S118616,2025-02-26,Social Media,Tablet,Central,Electronics,P1203,1,0,0,0,0,3.5,1,Credit Card,0,0.0,1
U3750,S132267,2025-02-19,Organic Search,mobile,North,Grocery,P1079,1,0,0,0,0,12.51,1,Credit Card,1,0.0,0
U6165,S134304,2025-01-22,Paid Ads,Mobile,North,Electronics,P1219,1,1,0,0,0,75.67,0,Net Banking,1,0.0,1
U14325,S121924,2025-06-20,Social Media,Mobile,West,Beauty,P1206,1,0,0,0,0,12.61,1,UPI,0,0.0,0
U17470,S141326,2025-02-12,Email,Mobile,North,Sports,P1262,1,1,1,0,0,99.72,0,UPI,0,0.0,0
U2644,S122860,2025-03-16,Direct,Desktop,West,Home & Kitchen,P1459,1,1,0,0,0,13.06,0,COD,0,0.0,0
